dissCd,date,sidoCd,sigunguCd,cnt,risk,dissRiskXpln
3,2024-06-12,46,46170,3091,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46230,3183,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46710,3306,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46720,3289,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46730,3327,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46770,3123,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46780,3144,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46790,3151,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46800,3153,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46810,3134,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46820,3106,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46830,3066,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46840,3123,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46860,3102,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46870,3094,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46880,3079,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46890,3031,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46900,3034,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-12,46,46910,3074,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46110,3170,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46130,3242,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46150,3193,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46170,3083,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46230,3200,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46710,3260,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46720,3412,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46730,3346,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46770,3182,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46780,3142,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46790,3383,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46800,3142,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46810,3122,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46820,3129,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46830,3320,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46840,3162,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46860,3140,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46870,3161,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46880,3260,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46890,3113,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
3,2024-06-13,46,46900,3095,2,식중독 발생가능성이 중간 단계이므로 식중독예방에 주의가 요망됩니다. 조리음식은 중심부까지 75℃(어패류 85℃) 1분 이상 완전히 익히고 외부로 운반하실 때에는 가급적 아이스박스 등을 이용하여 10℃이하에서 보관.운반 합니다.
